	balance	buyer_account	currency	deposit_bank_no	goods_title	income	iw_account_log_id	memo	merchant_out_order_no	outcome	partner_id	seller_account	seller_fullname	service_fee	service_fee_ratio	sign_product_name	sub_trans_code_msg	total_fee	trade_no	trade_refund_amount	trans_code_msg	trans_date
	3108.01	20882129291476050156	156		广州地铁单程票 1张	4.00	99328637873601		1b7bc482f49b4108ac147ba4f290cf1d05	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004600039878964	0.00	转账	2016-01-13 07:38:20
	3112.01	20887120070085600156	156		广州地铁单程票 1张	4.00	99056241894561		bb30fc7aa3c748aba26b163c98c16d9560	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004560082288105	0.00	转账	2016-01-13 07:39:00
	3115.01	20881223871297910156	156		广州地铁单程票 1张	3.00	99102082542791		2c16c3584e9a43189059520482ba421f91	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004790030447308	0.00	转账	2016-01-13 07:40:03
	3119.01	20883024699912450156	156		广州地铁单程票 1张	4.00	98959237384241		1c241d3bbf344cfbb9d103391ed2c94045	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004240053069191	0.00	转账	2016-01-13 07:41:16
	3155.01	20880028384959200156	156		广州地铁单程票 4张	36.00	99308431246921		4a9540252303460e891c6be835f2260420	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	36.00	2016011321001004920097446613	0.00	转账	2016-01-13 07:43:27
	3158.01	20881223810746020156	156		广州地铁单程票 1张	3.00	99328656873601		eeb759cc2e1b4d7b807a5db547a796d002	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004600040731317	0.00	转账	2016-01-13 07:45:06
	3160.01	20880029399839800156	156		广州地铁单程票 1张	2.00	99467989294981		50e2c2c232314954923a507a4400b67280	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004980090636633	0.00	转账	2016-01-13 07:51:41
	3163.01	20889021978487500156	156		广州地铁单程票 1张	3.00	99234456124751		33d05330c06c4a1d9e168e546478052950	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004750037929695	0.00	转账	2016-01-13 07:55:19
	3167.01	20880029556534340156	156		广州地铁单程票 1张	4.00	99327100377431		b2d2b6ff79b54a929f58b2c232de8c9a34	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004430054069206	0.00	转账	2016-01-13 07:57:14
	3172.01	20889120402983020156	156		广州地铁单程票 1张	5.00	99016903262301		7c5b4609491046dd9f8d7b867a7db96202	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004300045838527	0.00	转账	2016-01-13 07:59:48
	3176.01	20881024118115910156	156		广州地铁单程票 1张	4.00	99301812824591		90b261fc9de84607a8555c6d3ee17e4291	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004590079030324	0.00	转账	2016-01-13 08:05:09
	3181.01	20880122922424080156	156		广州地铁单程票 1张	5.00	98987490997401		972df351305e4b20af58c7e7983885d808	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004400063342174	0.00	转账	2016-01-13 08:06:24
	3184.01	20886029933898050156	156		广州地铁单程票 1张	3.00	99315494097801		989656cb592c485ba29d10696ec2e17a05	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004800009030833	0.00	转账	2016-01-13 08:12:27
	3188.01	20883023328074110156	156		广州地铁单程票 1张	4.00	99501664091411		88187c15518643d7ad40e1d634a4a33e11	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004410082664585	0.00	转账	2016-01-13 08:17:17
	3192.01	20886125099803520156	156		广州地铁单程票 1张	4.00	99064050901351		640ff5e428cc475db345be02b06d29e652	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004350058282379	0.00	转账	2016-01-13 08:19:28
	3198.01	20886022814433580156	156		广州地铁单程票 1张	6.00	99064056238351		132b26bc481b4f1ba30c5028879c723858	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004350058226781	0.00	转账	2016-01-13 08:20:46
	3203.01	20880024301861430156	156		广州地铁单程票 1张	5.00	98994748123141		9512f9ce27fe49ebadbf4fb242eaffef43	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004140005915059	0.00	转账	2016-01-13 08:41:10
	3197.02	20884020418274190156	156		地铁云购票	0.00	99501775491410	???????	20160112180140545	6.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	交易退款	6.00	2016011221001004410079543647	6.00	转账	2016-01-13 08:41:25
	3203.02	20884020418274190156	156		地铁云购票	0.01	99501775477411	收费退费	20160112180140545	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	退费	6.00	2016011221001004410079543647	6.00	收费	2016-01-13 08:41:25
	3203.02	20880021147902750156	156		广州地铁单程票 1张	6.00	99207031994271		1f3866a14a7a43188ada7db29eda962275	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004270067237158	0.00	转账	2016-01-13 08:41:44
	3206.02	20885126216274420156	156		广州地铁单程票 1张	3.00	99054818205441		c803d198d3134d4aa767a9c5550882d742	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004440064561520	0.00	转账	2016-01-13 08:42:42
	3216.02	20883024417601750156	156		广州地铁单程票 2张	10.00	99477230092171		95e742146bcb457d90206fecc94d0dd375	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011321001004170011750863	0.00	转账	2016-01-13 08:57:09
	3218.02	20887020916094260156	156		广州地铁单程票 1张	2.00	98950347617421		084c03a0210a462f8d933218710de05626	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004420075287998	0.00	转账	2016-01-13 09:01:58
	3221.02	20887020400830910156	156		广州地铁单程票 1张	3.00	99173117902091		97775a0b5f034624b843307a37425adc91	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004090024310985	0.00	转账	2016-01-13 09:02:07
	3224.02	20886127491010490156	156		广州地铁单程票 1张	3.00	99090455284041		8022d5cda9f3408fb33bc213977300d649	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004040091707913	0.00	转账	2016-01-13 09:02:50
	3228.02	20885020433168150156	156		广州地铁单程票 1张	4.00	99152785497811		651420da19f44bf8b6c37455ff4e266615	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004810089671046	0.00	转账	2016-01-13 09:03:12
	3237.02	20880025230908630156	156		广州地铁单程票 1张	9.00	99558392223861		660c3305d04c4920a775a007a354c15763	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	9.00	2016011321001004860083704976	0.00	转账	2016-01-13 09:03:24
	3243.02	20881021345163530156	156		广州地铁单程票 1张	6.00	99064326813351		69a4cb1fe0ff474f85b4bf2808a949af53	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004350058421151	0.00	转账	2016-01-13 09:12:02
	3246.02	20880020218599510156	156		广州地铁单程票 1张	3.00	99083112794951		c24ce71eb8024a1b875923cfb3e242ac51	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004950090801986	0.00	转账	2016-01-13 09:13:09
	3248.02	20885028541134540156	156		广州地铁单程票 1张	2.00	99154319844451		ea6f2efce63f4d829cdd5d3c5413230d54	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004450050264054	0.00	转账	2016-01-13 09:17:37
	3251.02	20881020859315800156	156		广州地铁单程票 1张	3.00	100489145393581		64b477d85edc4cd68dc9eed61626505f80	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004580070841346	0.00	转账	2016-01-13 09:19:18
	3251.03	20881028706008330156	156	2016011314343948228322	广州地铁手机网站购票支付宝支付测试	0.01	99301643913831		201601130919170000000000000001	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	快速支付,支付给个人，支付宝帐户全额	0.01	2016011321001004830001906018	0.00	在线支付	2016-01-13 09:19:49
	3263.03	20884129046601900156	156		广州地铁单程票 2张	12.00	99000902352191		4a737f8d122143ad904af402803f47cb90	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004190005095443	0.00	转账	2016-01-13 09:19:50
	3269.03	20883121347149500156	156		广州地铁单程票 1张	6.00	99083206032951		4f8d3b12b8e643378fb99db71fcc67d850	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004950090543416	0.00	转账	2016-01-13 09:25:38
	3269.04	20881028706008330156	156	2016011314364619508315	广州地铁手机网站购票支付宝支付测试	0.01	99301743583831		201601130932280000000000000001	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	快速支付,支付给个人，支付宝帐户全额	0.01	2016011321001004830001435819	0.00	在线支付	2016-01-13 09:32:42
	3273.04	20888026736178460156	156		广州地铁单程票 1张	4.00	99137967676841		1b2cd35ff4ea4c9289080de60fbef4d846	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004840098017211	0.00	转账	2016-01-13 09:40:49
	3273.05	20887022305210330156	156	20160113688421560368	广州地铁手机网站购票支付宝支付测试	0.01	99405208826031		201601130941020000000000000001	0.00	2088121591571824	0.001	20881215915718240156	广州地铁集团有限公司	0.00		快捷手机wap支付	快速支付,支付给个人，支付宝帐户全额	0.01	2016011321001004030044586789	0.00	在线支付	2016-01-13 09:41:15
	3280.05	20885026852775430156	156		广州地铁单程票 1张	7.00	98955802537541		25dcc8383c6746a2881e56b403b6f53643	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004540082825498	0.00	转账	2016-01-13 09:43:18
	3287.05	20881028394979220156	156		广州地铁单程票 1张	7.00	99309073267921		6ff151b761744c248a83fca6f4918fd022	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004920097608184	0.00	转账	2016-01-13 09:43:33
	3292.05	20889024176452040156	156		广州地铁单程票 1张	5.00	98923131476201		3d2b7ecf5dd34af3bb86b97b3f31fc6104	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004200003792612	0.00	转账	2016-01-13 09:45:46
	3294.05	20880029758720950156	156		广州地铁单程票 1张	2.00	99173427236091		9af1e8ef5f864ea28fd357d441f9df6895	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004090030259158	0.00	转账	2016-01-13 09:46:22
	3301.05	20887028994194070156	156		广州地铁单程票 1张	7.00	98988072608401		6e52eb2d860c4a47864289869620246707	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004400060460292	0.00	转账	2016-01-13 09:46:43
	3308.05	20889028457589030156	156		广州地铁单程票 1张	7.00	99109703757901		04b3eed1afcd44e58e5d8234a4a1f49903	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004900018627656	0.00	转账	2016-01-13 09:47:24
	3311.05	20880025757192390156	156		广州地铁单程票 1张	3.00	99140049986231		7fa94d8d37a24c8285470a53355e675a39	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004230059906624	0.00	转账	2016-01-13 09:51:19
	3325.05	20882029138648720156	156		广州地铁单程票 2张	14.00	99020459411871		ed5a5e2d4b6f4ed38cabf3cd105b9fac72	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011321001004870095030313	0.00	转账	2016-01-13 09:53:35
	3328.05	20887023564126710156	156		广州地铁单程票 1张	3.00	99149719929671		de454951e59f469e92fe671d2fcadea771	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004670011888371	0.00	转账	2016-01-13 09:55:15
	3330.05	20881020859315800156	156		广州地铁单程票 1张	2.00	100489493418581		92fc482aee2246e69d0ee94e44f62a5480	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004580070941825	0.00	转账	2016-01-13 09:58:10
	3336.05	20888122725075430156	156		广州地铁单程票 1张	6.00	98955971771541		005f1ee3ad1642aab8e1b50ed87e30f743	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004540086376854	0.00	转账	2016-01-13 10:03:12
	285.04		156			0.00	99294139563820	20160112支付宝购票款	201601130015176983	3051.01				0.00			委托提现	0.00		0.00	提现	2016-01-13 10:03:29
	290.04	20887023407394810156	156		广州地铁单程票 1张	5.00	99321595613481		e2629f7872a94f1c850c09ec1cad6d5181	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004480049408605	0.00	转账	2016-01-13 10:06:01
	294.04	20880128849023340156	156		广州地铁单程票 1张	4.00	99111152707331		c204db0772534f92bf346bd40cc4690534	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004330046340071	0.00	转账	2016-01-13 10:07:48
	300.04	20885028180780830156	156		广州地铁单程票 1张	6.00	99018893516081		0c066b7972f542248e1da432f4a3457a83	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004080007692487	0.00	转账	2016-01-13 10:14:17
	306.04	20883127221738530156	156		广州地铁单程票 2张	6.00	98967085196851		dfc96be39d2042e4bd44774ea39aacbf53	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004850086913322	0.00	转账	2016-01-13 10:16:17
	320.04	20880124018755540156	156		广州地铁单程票 2张	14.00	98955172028551		16ccc6c8328344d38f48e085bd4d38ff54	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011321001004550096053263	0.00	转账	2016-01-13 10:17:39
	326.04	20886020300966590156	156		广州地铁单程票 1张	6.00	99241861810651		099fc643e7db4cc49b2cdaa6b208523059	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004650029550321	0.00	转账	2016-01-13 10:18:19
	335.04	20881020043199070156	156		广州地铁单程票 3张	9.00	99110033856901		ad11d914431447d9abda0569a700855207	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	9.00	2016011321001004900012832848	0.00	转账	2016-01-13 10:22:25
	359.04	20887027650581050156	156		广州地铁单程票 3张	24.00	99096602460101		2f7526de10bf4d009c06e6cff7251fe805	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	24.00	2016011321001004100021063596	0.00	转账	2016-01-13 10:23:14
	365.04	20886125395677380156	156		广州地铁单程票 1张	6.00	98955454999731		8a4789800c664f969cfe062c3ceb52cb38	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004730030646661	0.00	转账	2016-01-13 10:25:55
	377.04	20886023338434860156	156		广州地铁单程票 2张	12.00	99321792708481		a16f3f5c06a9491e8206a5e0efd2fb3d86	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004480049575843	0.00	转账	2016-01-13 10:26:25
	383.04	20886125395677380156	156		广州地铁单程票 1张	6.00	98955462358731		420a5150af85410db9527e1118bf20d538	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004730031374311	0.00	转账	2016-01-13 10:26:38
	390.04	20887124710583820156	156		广州地铁单程票 1张	7.00	99234075980381		78fd06dd982a41d685cc9def8f450dc382	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004380062016914	0.00	转账	2016-01-13 10:28:43
	397.04	20880123179616600156	156		广州地铁单程票 1张	7.00	99043208480661		55d9d02157a14872be236d0e79f114e360	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004660038096189	0.00	转账	2016-01-13 10:29:40
	409.04	20883021391660180156	156		广州地铁单程票 2张	12.00	99190439480011		41382ae4d0844067bd3231306beff9db18	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004010096706850	0.00	转账	2016-01-13 10:30:08
	421.04	20880024877969930156	156		广州地铁单程票 2张	12.00	98930383559991		08beb940bd46482b97a41106c12edab193	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011321001004990091743401	0.00	转账	2016-01-13 10:30:33
	427.04	20880024733217940156	156		广州地铁单程票 1张	6.00	99103163306791		159d23a632f04e93864feb78ee4082d994	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004790031611493	0.00	转账	2016-01-13 10:32:15
	429.04	20888029159351830156	156		广州地铁单程票 1张	2.00	99023813807181		027b9298314a44bd9e47e4eb6ce26b8983	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004180003786414	0.00	转账	2016-01-13 10:33:56
	435.04	20880021824490200156	156		广州地铁单程票 1张	6.00	99013713069021		7c44c6e7755949a9aacaea2c1809a76420	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004020099504718	0.00	转账	2016-01-13 10:34:40
	440.04	20885021672068900156	156		广州地铁单程票 1张	5.00	99346118873891		f4aa6a77519445beadd7f87994d99e4090	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004890093948451	0.00	转账	2016-01-13 10:34:58
	445.04	20880020885618820156	156		广州地铁单程票 1张	5.00	99037143430881		058628a5c45c421cac4e45d944af07d582	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004880097859917	0.00	转账	2016-01-13 10:35:23
	449.04	20880024746266210156	156		广州地铁单程票 1张	4.00	99110374615621		08b238cf98fa4b9fb1a922f54f17995f21	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004620022331031	0.00	转账	2016-01-13 10:40:29
	455.04	20889025915318290156	156		广州地铁单程票 1张	6.00	99294536341821		747c0bc8abf144b796619e7c2b802aee29	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004820088926320	0.00	转账	2016-01-13 10:43:16
	458.04	20881020619528220156	156		广州地铁单程票 1张	3.00	99294546781821		3fe58ae3ab334a6b9a2073d5eb1ba97322	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004820089327542	0.00	转账	2016-01-13 10:44:24
	462.04	20888026736178460156	156		广州地铁单程票 1张	4.00	99138601418841		3c1b50b7267d44ac9840e7d87922455346	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004840092432082	0.00	转账	2016-01-13 10:50:13
	467.04	20885029539854820156	156		广州地铁单程票 1张	5.00	99322071933481		eab31b63b0e74570bd7312db5b68fc0282	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004480052623710	0.00	转账	2016-01-13 10:55:10
	471.04	20880024472162330156	156		广州地铁单程票 1张	4.00	99140683085231		3ff57bc5383443acbecc37df8a9f677633	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004230065132457	0.00	转账	2016-01-13 10:55:41
	474.04	20882024994352710156	156		广州地铁单程票 1张	3.00	99208200433271		f412561778dd498d8f57ef688a620d7471	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004270067426087	0.00	转账	2016-01-13 10:59:49
	477.04	20882029278352200156	156		广州地铁单程票 1张	3.00	99130891427221		558e574cacee4dfb9207e0ff84b7763f20	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004220047050433	0.00	转账	2016-01-13 11:02:28
	480.04	20886020162334340156	156		广州地铁单程票 1张	3.00	99328495120431		4d3f250607e8486eb795dcb6219723e934	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004430050957309	0.00	转账	2016-01-13 11:09:20
	483.04	20887028094773100156	156		广州地铁单程票 1张	3.00	98918328353311		a3b5c5d8712747f5adaa56295bf095e310	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011321001004310048428242	0.00	转账	2016-01-13 11:09:44
	489.04	20886022973974650156	156		广州地铁单程票 2张	6.00	99108049040461		0f8d0b4762a544a4b35e88e5fb635f4965	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004460049759896	0.00	转账	2016-01-13 11:11:05
	491.04	20889026074054580156	156		广州地铁单程票 1张	2.00	99155408558451		21ded39368704d1aaba0c25decfb68c358	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004450053620228	0.00	转账	2016-01-13 11:13:10
	493.04	20882122349894000156	156		广州地铁单程票 1张	2.00	98988927987401		ec9b839e940f417cb115deef4280905800	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011321001004400063466467	0.00	转账	2016-01-13 11:13:54
	499.04	20885028180780830156	156		广州地铁单程票 1张	6.00	99019492046081		887e8c9466664b09a81ee0a75a0a85f983	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011321001004080007871084	0.00	转账	2016-01-13 11:18:00
	503.04	20885126737589270156	156		广州地铁单程票 1张	4.00	99309973063921		b2ad406ac9334178a3e5798d0602863c27	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004920091792390	0.00	转账	2016-01-13 11:19:02
	508.04	20880026723097040156	156		广州地铁单程票 1张	5.00	99005110445701		e7c87aa2d6224892aa24f283af11f44c04	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011321001004700040118583	0.00	转账	2016-01-13 11:33:22
	512.04	20881123965118230156	156		广州地铁单程票 1张	4.00	99295081920821		3acd1c60d18c4bdc96e48cff1a9a535323	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011321001004820094598267	0.00	转账	2016-01-13 11:35:21
	521.04	20881020275408580156	156		广州地铁单程票 1张	9.00	98967850220851		a6c8b7dd7c504dab80a40fdc8c36928258	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	9.00	2016011321001004850086610661	0.00	转账	2016-01-13 11:37:03
	528.04	20880021035284810156	156		广州地铁单程票 1张	7.00	99322512387481		05fc25f78a6347e4b4921ef3ea2f716081	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011321001004480049411618	0.00	转账	2016-01-13 11:38:37
