	balance	buyer_account	currency	deposit_bank_no	goods_title	income	iw_account_log_id	memo	merchant_out_order_no	outcome	partner_id	seller_account	seller_fullname	service_fee	service_fee_ratio	sign_product_name	sub_trans_code_msg	total_fee	trade_no	trade_refund_amount	trans_code_msg	trans_date
	3257.01	20880029968922070156	156		广州地铁单程票 1张	4.00	98914253140201		4610a637665f4047a068a443284c3f7a07	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004200002136704	0.00	转账	2016-01-12 08:16:54
	3263.01	20882127674193000156	156		广州地铁单程票 1张	6.00	99008321769301		5b2f330e752c4ce0a808cf18623417a900	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004300038013291	0.00	转账	2016-01-12 08:17:35
	3266.01	20886021379811910156	156		广州地铁单程票 1张	3.00	98992081025191		dfcc3e3d0dc947bfb736fcdf1d3a427391	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004190080368990	0.00	转账	2016-01-12 08:20:30
	3270.01	20888027020590320156	156		广州地铁单程票 1张	4.00	99395267720031		c2a3b35e8e414d98b9b37e2df4f53e3332	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004030036184078	0.00	转账	2016-01-12 08:21:56
	3275.01	20881023640338910156	156		广州地铁单程票 1张	5.00	99335317742891		bc5106464b3548649c8a71d6b1e6b75691	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004890091306052	0.00	转账	2016-01-12 08:26:19
	3281.01	20880020141791450156	156		广州地铁单程票 1张	6.00	98986296840141		9031eefcfc464284bba152c24393cfc945	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011121001004140097796712	0.00	转账	2016-01-12 08:33:56
	3287.01	20883124056610200156	156		广州地铁单程票 1张	6.00	99004415405021		aa9a94cffd5d48938bfd84f67efaad4320	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004020091316286	0.00	转账	2016-01-12 08:35:23
	3289.01	20888129082517210156	156		广州地铁单程票 1张	2.00	98962442612721		85feb86f5e024c0889a69e1a3b3ac03221	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011221001004720010348687	0.00	转账	2016-01-12 08:39:25
	3292.01	20882129242247870156	156		广州地铁单程票 1张	3.00	98893763403781		20789a2780e84411b81c2496a7a07de487	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004780009143552	0.00	转账	2016-01-12 08:46:33
	3294.01	20888023997256030156	156		广州地铁单程票 1张	2.00	99319541633601		33c36c7be9f54c9c879bf46eed7b7cfc03	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011221001004600006924112	0.00	转账	2016-01-12 08:52:44
	3296.01	20885121459708570156	156		广州地铁单程票 1张	2.00	98958124097851		cda10447e6124fdda7d63eea728a6c0d57	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011221001004850085253706	0.00	转账	2016-01-12 09:03:00
	3301.01	20883021701005890156	156		广州地铁单程票 1张	5.00	100477642576581		d2749fbde03b40058345ee4c3b38951189	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004580070328030	0.00	转账	2016-01-12 09:05:10
	3308.01	20885029338366250156	156		广州地铁单程票 1张	7.00	99101036172621		1d92773671924120868ef306972dcb4a25	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011221001004620090015902	0.00	转账	2016-01-12 09:05:43
	3313.01	20880120707071700156	156		广州地铁单程票 1张	5.00	99468372230171		3be0959425184c039b30cec0a6824bef70	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004170002631044	0.00	转账	2016-01-12 09:09:23
	3320.01	20881020134056150156	156		广州地铁单程票 1张	7.00	99156604006611		6787c1c9e96b47789038a8a56715339415	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011221001004610007062669	0.00	转账	2016-01-12 09:09:50
	3328.01	20889126390244420156	156		广州地铁单程票 1张	8.00	99046460299441		fc0497d7f3dc40bcad22b87f0debe5c142	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011221001004440063913912	0.00	转账	2016-01-12 09:16:21
	3332.01	20888129885310430156	156		广州地铁单程票 1张	4.00	99082105246041		1e9241b424cc4e8bb174f2089fd31f1843	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004040091005859	0.00	转账	2016-01-12 09:16:34
	3338.01	20883020638971760156	156		广州地铁单程票 2张	6.00	99468443826171		a39072d7cd814555a2d1310ae0eadc3076	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004170087877466	0.00	转账	2016-01-12 09:18:51
	3341.01	20881023769030300156	156		广州地铁单程票 1张	3.00	99395659961031		06c84418fe9d4df6a0b7bb457667506130	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004030036361885	0.00	转账	2016-01-12 09:22:19
	3344.01	20887128194478650156	156		广州地铁单程票 1张	3.00	99549554759861		202a7ceefc3a460fb632c592989ca4b165	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004860081152627	0.00	转账	2016-01-12 09:22:57
	3348.01	20880025722181390156	156		广州地铁单程票 1张	4.00	99044978380131		de47518565dc4ad6ae9c04d4a5293a9939	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004130097806442	0.00	转账	2016-01-12 09:29:04
	3351.01	20880026416411230156	156		广州地铁单程票 1张	3.00	98942001124121		e82927e4766b4224b4d2db5c4f70996823	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004120099182588	0.00	转账	2016-01-12 09:32:25
	3356.01	20888027360272700156	156		广州地铁单程票 1张	5.00	99198588458271		6f58a85ad7f5422aaf81f825dbfa3d3970	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004270059512853	0.00	转账	2016-01-12 09:34:49
	3363.01	20888020823960860156	156		广州地铁单程票 1张	7.00	99010440152081		266cbf4a8b6f43c080486cd39413635986	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011221001004080089556941	0.00	转账	2016-01-12 09:58:28
	3373.01	20887021765898920156	156		广州地铁单程票 1张	10.00	99336099767891		285529643963402c9ff6dd20ba52820f92	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011221001004890092685280	0.00	转账	2016-01-12 10:03:48
	283.00		156			0.00	99284521989820	20160111支付宝购票款	201601120015150533	3090.01				0.00			委托提现	0.00		0.00	提现	2016-01-12 10:08:12
	331.00	20883026526774770156	156		广州地铁单程票 8张	48.00	98977350598471		2a425fc0bc2743cdb298a0095d35450a77	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	48.00	2016011221001004470068900327	0.00	转账	2016-01-12 10:16:41
	337.00	20887027914139250156	156		广州地铁单程票 1张	6.00	99300886605921		0b0a1d11aa02438188d8a10f2f55775d25	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004920088968003	0.00	转账	2016-01-12 10:21:31
	343.00	20881022944399210156	156		广州地铁单程票 1张	6.00	99300898586921		4515ea72e4494b509abc72be03d2ff6c21	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004920091132062	0.00	转账	2016-01-12 10:22:42
	349.00	20885029379437230156	156		广州地铁单程票 1张	6.00	98963241522721		3d4f9ff23936488682f0f0fa748945ca23	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004720095092294	0.00	转账	2016-01-12 10:23:44
	352.00	20881020576669840156	156		广州地铁单程票 1张	3.00	99460256265981		776822023c344ec199142b25b89dabdf84	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004980088484033	0.00	转账	2016-01-12 10:28:35
	357.00	20882029055792520156	156		广州地铁单程票 1张	5.00	99362220279251		771e58f3ebf244b892650b7aea2a0c8952	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004250046875626	0.00	转账	2016-01-12 10:28:59
	360.00	20887029995995220156	156		广州地铁单程票 1张	3.00	99034921708521		6f772f4acd6d450daf293de585d43c7c22	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004520098255751	0.00	转账	2016-01-12 10:31:07
	370.00	20888026466613330156	156		广州地铁单程票 1张	10.00	99103001217331		62bd53d98c8944da917f6a79a9a9fb4533	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011221001004330029976765	0.00	转账	2016-01-12 10:34:02
	390.00	20889028801266110156	156		广州地铁单程票 4张	20.00	99157627901611		ae21d8dc44f94b1bbc7c3dc4be83f6a211	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	20.00	2016011221001004610093546642	0.00	转账	2016-01-12 10:35:42
	395.00	20885129440139350156	156		广州地铁单程票 1张	5.00	99043377363931		2e2f00b1dfaf41e99ac013bb171e100035	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004930003973954	0.00	转账	2016-01-12 10:46:31
	400.00	20886129205506730156	156		广州地铁单程票 1张	5.00	99141668003671		ab880f2999e647bd9906a438db8b9ad673	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004670092193310	0.00	转账	2016-01-12 10:47:04
	402.00	20889121382447610156	156		广州地铁单程票 1张	2.00	100348113129761		ea20e3064015476faa65d8e55ebb859761	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011221001004760097979236	0.00	转账	2016-01-12 10:50:06
	405.00	20883124056610200156	156		广州地铁单程票 1张	3.00	99005556698021		b35dde234b134ea8a43bb89c1b2cab0220	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004020091409704	0.00	转账	2016-01-12 10:55:15
	414.00	20887020041266550156	156		广州地铁单程票 1张	9.00	99233612036651		5ca87512c8694dc381e4e690f37f9b9b55	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	9.00	2016011221001004650096101462	0.00	转账	2016-01-12 10:58:37
	432.00	20888129652996610156	156		广州地铁单程票 3张	18.00	99035088499661		a58874c57e2a4ae0b66233fa5b184fad61	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	18.00	2016011221001004660003499441	0.00	转账	2016-01-12 10:58:50
	438.00	20888129652996610156	156		广州地铁单程票 1张	6.00	99035090481661		fa6d2cb6905d424ba2d6c873b2660fa661	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004660017366916	0.00	转账	2016-01-12 10:59:03
	446.00	20889121887240200156	156		广州地铁单程票 1张	8.00	99005611397021		0006ea80fead4eb19f03e099353647a120	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011221001004020091548192	0.00	转账	2016-01-12 11:00:51
	450.00	20885028141008230156	156		广州地铁单程票 2张	4.00	99285159804821		079016c02ede416db99d5611abf43f9d23	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004820088275020	0.00	转账	2016-01-12 11:06:34
	454.00	20885029921542410156	156		广州地铁单程票 1张	4.00	98952451299241		fa8fde566d044f2db501a5cd6d9f109b41	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004240039638368	0.00	转账	2016-01-12 11:07:26
	458.00	20889021671285250156	156		广州地铁单程票 1张	4.00	99035301217521		def53b1e66e24fd68deafca21b55455b25	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004520099221329	0.00	转账	2016-01-12 11:09:09
	463.00	20881025256669600156	156		广州地铁单程票 1张	5.00	98972635857961		5e803cec260940e9adc82e5871c25a0f60	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004960086182070	0.00	转账	2016-01-12 11:09:18
	466.00	20888028876339000156	156		广州地铁单程票 1张	3.00	99101605301901		a9e79f14252140d9b5dc2aab355e11c800	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004900009739316	0.00	转账	2016-01-12 11:18:56
	472.00	20888029406851500156	156		广州地铁单程票 1张	6.00	99031236790151		94e65195c02c4aadb91b1a3f61c4375b50	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004150087995651	0.00	转账	2016-01-12 11:22:21
	476.00	20885022638782520156	156		广州地铁单程票 1张	4.00	99362831104251		0a6e3e26b51b4abfb9929d663658f81552	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004250034703893	0.00	转账	2016-01-12 11:26:40
	484.00	20883021448133830156	156		广州地铁单程票 2张	8.00	99226082466381		aabecf23c048487bac36526fe03b3f9083	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011221001004380060289860	0.00	转账	2016-01-12 11:33:36
	494.00	20888128193506900156	156		广州地铁单程票 2张	10.00	99024902541691		e29c50f35c56437aafe94b95868d570c90	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011221001004690097031287	0.00	转账	2016-01-12 11:35:06
	497.00	20880225410925710156	156		广州地铁单程票 1张	3.00	99087560096571		b27b339646184c55847e6d6d4c109ff571	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004570081567951	0.00	转账	2016-01-12 11:37:36
	507.00	20884021121053450156	156		广州地铁单程票 2张	10.00	98950901582341		0a9ec522f48f4f0296aafb2a92a4eb6c45	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011221001004340052021280	0.00	转账	2016-01-12 11:37:36
	510.00	20880126369918010156	156		广州地铁单程票 1张	3.00	99308247267801		37704462d29241a9b350a80a1bb46a1b01	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004800000117720	0.00	转账	2016-01-12 11:37:40
	516.00	20880020006666220156	156		广州地铁单程票 1张	6.00	99102458584621		967f604dc2ca41b2a357ddd6e895db3822	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004620090266994	0.00	转账	2016-01-12 11:37:48
	526.00	20882123710312350156	156		广州地铁单程票 2张	10.00	99132121514231		e3a0aa80b6de40d7a4d105d2a7e3f2ee35	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011221001004230055950458	0.00	转账	2016-01-12 11:39:58
	532.00	20885029469887000156	156		广州地铁单程票 1张	6.00	98996967456701		b9731ff880fd4404a94b308abccdeb7f00	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004700020065105	0.00	转账	2016-01-12 11:40:12
	550.00	20880024025929980156	156		广州地铁单程票 2张	18.00	98922632188991		b51fad1303e042d697d4aaa28c733bfb98	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	18.00	2016011221001004990090448132	0.00	转账	2016-01-12 11:40:25
	556.00	20881122912995580156	156		广州地铁单程票 1张	6.00	98947708636551		d296d29ea6df466e8cde088254deb9ce58	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004550090183760	0.00	转账	2016-01-12 11:41:10
	580.00	20881020243545220156	156		广州地铁单程票 4张	24.00	99035619143521		93b13a8124a64fd49bcfaa4a6e3be12822	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	24.00	2016011221001004520099224302	0.00	转账	2016-01-12 11:41:42
	585.00	20887027456241220156	156		广州地铁单程票 1张	5.00	98943250934121		28f7e44cb4064024b6ebb29df22d16bb22	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011221001004120087295478	0.00	转账	2016-01-12 11:42:22
	591.00	20887123034000200156	156		广州地铁单程票 1张	6.00	99006030671021		b7386a006ca048de9a23b2c9a350d6ac20	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011221001004020093427588	0.00	转账	2016-01-12 11:42:32
	594.00	20886123686608910156	156		广州地铁单程票 1张	3.00	99337211349891		ca4a89d2f7614093bc6bee4458992ad191	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011221001004890091388054	0.00	转账	2016-01-12 11:43:14
	596.00	20882029717077000156	156		广州地铁单程票 1张	2.00	98997004024701		6bcda1f42ecc4f4fbd339e1fde4ae4f100	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011221001004700019818371	0.00	转账	2016-01-12 11:43:53
	604.00	20885124577531310156	156		广州地铁单程票 1张	8.00	99046338344131		7761b0ae40f4403cb77438c76d89a5e131	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011221001004130001143258	0.00	转账	2016-01-12 11:45:43
	608.00	20880022823375000156	156		广州地铁单程票 1张	4.00	98958998973501		efb2079468e64b2f82571a932094d72a00	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011221001004500072278619	0.00	转账	2016-01-12 11:48:12
