	balance	buyer_account	currency	deposit_bank_no	goods_title	income	iw_account_log_id	memo	merchant_out_order_no	outcome	partner_id	seller_account	seller_fullname	service_fee	service_fee_ratio	sign_product_name	sub_trans_code_msg	total_fee	trade_no	trade_refund_amount	trans_code_msg	trans_date
	489.00	20885029879439510156	156		广州地铁单程票 1张	7.00	99093922150951		513818bed64f4f54ba03fb0d28f79db151	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011421001004950096425226	0.00	转账	2016-01-14 12:54:52
	495.00	20887024941182510156	156		广州地铁单程票 1张	6.00	99381061140251		db2625641cea4478a543d41d73dda25451	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011421001004250052846857	0.00	转账	2016-01-14 12:55:14
	499.00	20888120384654100156	156		广州地铁单程票 1张	4.00	99512792772411		53ccd08b91c148ddac488e1291ad19e610	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011421001004410095622483	0.00	转账	2016-01-14 12:57:40
	505.00	20887028246444450156	156		广州地铁单程票 1张	6.00	99065502188441		7847ca9347ff4ae3a34781b0a15f215e45	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011421001004440079948349	0.00	转账	2016-01-14 13:01:16
	511.00	20888124609321200156	156		广州地铁单程票 1张	6.00	98960699815121		5c048b51b8a341319613e5b86067d8c120	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011421001004120000087870	0.00	转账	2016-01-14 13:03:06
	514.00	20880023448278060156	156		广州地铁单程票 1张	3.00	99326731849801		2ac2779548f9470ab8bb2ace9786263006	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011421001004800009123988	0.00	转账	2016-01-14 13:03:19
	518.00	20884121562673700156	156		广州地铁单程票 1张	4.00	99080776375371		bce2c204486c474ca530fcc8386798dc70	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011421001004370037426403	0.00	转账	2016-01-14 13:04:19
	527.00	20885126375382930156	156		广州地铁单程票 1张	9.00	104788028076291		382961d9a38d46089eaf811a99702e8d93	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	9.00	2016011421001004290038684855	0.00	转账	2016-01-14 13:05:43
	530.00	20883125375560050156	156		广州地铁单程票 1张	3.00	99202752559001		e19d0deac73149d9ba9b823b36b388ce05	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011421001004000291208951	0.00	转账	2016-01-14 13:09:49
	537.00	20885029846109860156	156		广州地铁单程票 1张	7.00	99479392097981		0519b0d6db4a4ee2ba08a974ca46eadf86	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011421001004980090765198	0.00	转账	2016-01-14 13:10:41
	540.00	20888022219339210156	156		广州地铁单程票 1张	3.00	99319479836921		b0a03d9ad5fd4f9a823e1650eceb97e921	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011421001004920091939539	0.00	转账	2016-01-14 13:12:27
	543.00	20888121802817600156	156		广州地铁单程票 1张	3.00	100369156472761		9dfdd6ca57344f96bfe099336043ae5260	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011421001004760031467197	0.00	转账	2016-01-14 13:21:42
	547.00	20885125546639730156	156		广州地铁单程票 1张	4.00	99189550213971		f195d85d70f94310845e3432bc5bd8b773	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011421001004970093667263	0.00	转账	2016-01-14 13:23:14
	554.00	20882028794846930156	156		广州地铁单程票 1张	7.00	99042903774691		a3309570b935483aa7fb5d46f6ecb8a993	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011421001004690045574402	0.00	转账	2016-01-14 13:24:06
	560.00	20883027558209850156	156		广州地铁单程票 1张	6.00	99479522202981		18c8698110a14134b2a0e0fd276f6f6a85	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011421001004980090706670	0.00	转账	2016-01-14 13:24:24
	566.00	20885025571306840156	156		广州地铁单程票 1张	6.00	99184559583681		0a10a116e7b548f5aeefec7514ed3b7e84	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011421001004680033092180	0.00	转账	2016-01-14 13:24:40
	568.00	20880125292737220156	156		广州地铁单程票 1张	2.00	98981388774721		6eae8b58190f4b6b9e512187ccaf250e22	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011421001004720041613002	0.00	转账	2016-01-14 13:26:09
	573.00	20885123505478240156	156		广州地铁单程票 1张	5.00	99305699820821		149751b6aa2c4f0db6be2d6c344e2a3524	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011421001004820088943923	0.00	转账	2016-01-14 13:26:27
	580.00	20883020970198340156	156		广州地铁单程票 1张	7.00	99312747511831		13adb042017d4c9fbc5c9bd0d4fe028434	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011421001004830007467054	0.00	转账	2016-01-14 13:26:36
	587.00	20880223665882350156	156		广州地铁单程票 1张	7.00	99151044946231		aea0461a263949eb96cee2672936385c35	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011421001004230065150565	0.00	转账	2016-01-14 13:26:40
	593.00	20881020095016730156	156		广州地铁单程票 1张	6.00	99160171282671		cbe89c4b6bb042ea9e573fbe3640aac773	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011421001004670024193888	0.00	转账	2016-01-14 13:27:33
	605.00	20887020896427450156	156		广州地铁单程票 2张	12.00	99094234041741		34b513f4fb8447c9a7c8fc7367a1786a45	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011421001004740044845068	0.00	转账	2016-01-14 13:28:27
	608.00	20886023145000920156	156		广州地铁单程票 1张	3.00	99183622535091		4da52990bb994580820ebfe685a64de192	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011421001004090030779812	0.00	转账	2016-01-14 13:35:03
	613.00	20886121232205460156	156		广州地铁单程票 1张	5.00	98966170456541		2bea9cc01e264d95bf3a571106f8b5bb46	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011421001004540094016123	0.00	转账	2016-01-14 13:37:16
	627.00	20885128746041710156	156		广州地铁单程票 2张	14.00	99488594550171		fde03fcaee464c6d95844930d5b0704e71	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011421001004170005622881	0.00	转账	2016-01-14 13:40:39
	638.00	20882024072148040156	156		广州地铁单程票 1张	11.00	99327076789801		67e88e5c82bc48da93d55cedef0d5a3804	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	11.00	2016011421001004800003503142	0.00	转账	2016-01-14 13:40:54
	641.00	20885029302962550156	156		广州地铁单程票 1张	3.00	99381499452251		ffe18e837fdc4e6b88f4918218c5d96f55	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011421001004250047677152	0.00	转账	2016-01-14 13:41:02
